id,name,host_id,host_name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,total_of_bookings,last_review,booking_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,year,month,dayname,estimated_revenue,initial_revenue,recommended_minimum_nights,recommended_price_per_night,recommended_revenue_min_nights,extended_stay_price,recommended_revenue_extended_stay,last_minute_discount,recommended_revenue_last_minute,total_recommended_revenue
4113340,Big room 1BR 53sqm. riverside!,20002101,Nutchuda,Khlong San,13.70818,100.49716,Entire home/apt,1310,180,7,2016-12-10,0.08,1,364,0,2016,12,Saturday,18864.0,18864.0,2,1441.0000000000002,230.56000000000003,11023.650000000001,220.47300000000004,1253.6700000000003,20.058720000000005,471.09172000000007
4124073,Good Day 8 Bunk Beds Dorm room A,7472382,Chatri,Ratchathewi,13.75183,100.53677,Shared room,381,1,105,2022-12-17,1.08,10,322,8,2022,12,Saturday,411.48,411.48,2,419.1,905.2560000000001,3206.115,865.65105,364.617,78.75727200000001,1849.6643220000003
3611451,Benviar -100sqm One Bedroom Suite @Chitlom 3pax,17499526,Benjamin,Parthum Wan,13.73939,100.54344,Entire home/apt,3271,1,89,2022-12-15,1.05,7,348,21,2022,12,Thursday,3434.55,3434.55,2,3598.1000000000004,7556.010000000001,27525.465,7225.4345625000005,3130.347,657.3728700000001,15438.8174325
4142228,Good Day Hostel 4 Bunk Beds Room B,7472382,Chatri,Ratchathewi,13.75212,100.53687,Shared room,450,1,10,2022-12-11,0.11,10,365,1,2022,12,Sunday,49.5,49.5,2,495.00000000000006,108.90000000000002,3786.7500000000005,104.13562500000002,430.65000000000003,9.474300000000001,222.50992500000004
3611516,Benviar - Three Bedroom Duplex (275 sqm) @Chitlom,17499526,Benjamin,Parthum Wan,13.7417,100.54582,Entire home/apt,19276,1,111,2022-12-21,1.13,7,324,41,2022,12,Wednesday,21781.879999999997,21781.879999999997,2,21203.600000000002,47920.136,162207.54,45823.63005,18447.132,4169.051832,97912.817882
3611529,Benviar-Embassy Suite 6BRoom Duplex(500sqm)Chitlom,17499526,Benjamin,Parthum Wan,13.74047,100.54568,Entire home/apt,24536,1,126,2022-12-13,1.25,7,298,14,2022,12,Tuesday,30670.0,30670.0,2,26989.600000000002,67474.0,206470.44,64522.0125,23480.952,5870.238,137866.25050000002
4864132,J. No 14 Amazing Antique B&B_9,24218787,Pannipa,Khlong San,13.72388,100.50361,Private room,1800,1,106,2022-12-11,1.11,9,355,1,2022,12,Sunday,1998.0000000000002,1998.0000000000002,2,1980.0000000000002,4395.600000000001,15147.000000000002,4203.2925000000005,1722.6000000000001,382.4172000000001,8981.309700000002
4184143,"HI-RISE,1BR52sqm.River view75/30MbpsWIFI,ICON SIAM",21299341,Kittima,Khlong San,13.71166,100.50196,Entire home/apt,1136,20,91,2022-12-12,0.92,1,350,6,2022,12,Monday,20902.4,20902.4,2,1249.6000000000001,2299.264,9559.44,2198.6712,1087.152,200.03596800000003,4697.971168
4711365,Duplex @ BTS/Central - Nomad and Getaway friendly,10289027,Erik,Parthum Wan,13.73924,100.54015,Entire home/apt,2995,2,153,2022-12-02,1.56,5,73,10,2022,12,Friday,9344.4,9344.4,2,3294.5000000000005,10278.840000000002,25202.925000000003,9829.140750000002,2866.2150000000006,894.2590800000004,21002.239830000002
4891424,Aloft Studio 03 (at On Nut),10477079,Heide Emigre,Phra Khanong,13.70383,100.60275,Entire home/apt,2300,30,33,2022-12-05,0.35,3,348,1,2022,12,Monday,24150.0,24150.0,2,2530.0,1771.0,19354.5,1693.51875,2201.1,154.07699999999997,3618.59575
4899294,T House Family. Your home in Bangkok.,25216821,Bunjerd_Tom,Min Buri,13.79228,100.77675,Entire home/apt,1558,2,48,2022-12-18,0.61,2,350,6,2022,12,Sunday,1900.76,1900.76,2,1713.8000000000002,2090.8360000000002,13110.57,1999.361925,1491.006,181.90273200000001,4272.100657000001
4913247,#302: Private balcony room on 3rd fl. (with cats!),24613799,Mooncome Homestay,Phaya Thai,13.77487,100.54654,Private room,1401,1,204,2022-12-17,2.12,5,168,4,2022,12,Saturday,2970.1200000000003,2970.1200000000003,2,1541.1000000000001,6534.264000000001,11789.415,6248.389950000001,1340.757,568.4809680000001,13351.134918000002
4731008,Cozy near  Suvarnabhumi  Airport,24430527,Dhanusaya,Pra Wet,13.69472,100.64451,Entire home/apt,1039,1,190,2022-12-12,2.07,1,344,12,2022,12,Monday,2150.73,2150.73,2,1142.9,4731.606,8743.185,4524.598237499999,994.3230000000001,411.649722,9667.853959499998
4223808,"1Bed Luxury studio-BTS,Wifi",4474838,Sue,Thon buri,13.7209,100.49248,Entire home/apt,1212,28,36,2022-12-25,0.36,5,334,5,2022,12,Sunday,12216.96,12216.96,2,1333.2,959.904,10198.980000000001,917.9082000000001,1159.884,83.511648,1961.323848
4754686,1 bed apartment in the heart of the city,24533576,Mali,Khlong Toei,13.73763,100.55255,Entire home/apt,1500,3,66,2022-12-02,0.68,1,254,6,2022,12,Friday,3060.0,3060.0000000000005,2,1724.9999999999998,2346.0,13196.249999999998,2243.3624999999997,1500.7499999999998,204.10199999999998,4793.464499999999
4228023,2 Family Friendly Holiday Homes in Bangkok Center,7626002,Fab & Jaa,Sathon,13.71247,100.52265,Entire home/apt,6788,1,166,2022-12-11,1.79,2,313,14,2022,12,Sunday,12150.52,12150.52,2,7466.8,26731.144,57121.02,25561.65645,6496.116,2325.6095280000004,54618.409977999996
4244264,"❤City Center Studio, Easy Walk To Pier+BTS Taksin❤",3346331,Bee,Sathon,13.71228,100.51328,Entire home/apt,827,2,295,2022-12-19,2.96,7,314,13,2022,12,Monday,4895.84,4895.84,2,909.7,5385.424,6959.205,5149.8117,791.4390000000001,468.53188800000004,11003.767588
4771693,#301: Private Balcony Room on 3rd fl (with cats!),24613799,Mooncome Homestay,Phaya Thai,13.7747,100.54671,Private room,1490,1,192,2022-12-25,1.97,5,159,11,2022,12,Sunday,2935.3,2935.3,2,1639.0000000000002,6457.660000000001,12538.35,6175.137375,1425.9300000000003,561.8164200000001,13194.613795000001
4979215,Private Room at Siammitr Hostel,20451346,Ple,Bang Rak,13.72172,100.52309,Private room,1200,1,21,2019-12-30,0.24,3,359,0,2019,12,Monday,288.0,288.0,2,1320.0,633.6,10098.0,605.88,1148.4,55.123200000000004,1294.6032
4788218,Deluxe Room,5171292,Somsak,Khlong San,13.72145,100.50824,Private room,850,2,9,2019-12-20,0.09,10,362,0,2019,12,Friday,153.0,153.0,2,935.0000000000001,168.3,7152.750000000001,160.93687500000001,813.45,14.6421,343.8789750000001
4264452,Bright studio - 7 min BTS S'Taksin,2129668,Wimonpak,Sathon,13.71349,100.51437,Entire home/apt,850,200,79,2019-12-25,0.79,41,365,0,2019,12,Wednesday,134300.0,134300.0,2,935.0000000000001,1477.3000000000002,7152.750000000001,1412.6681250000001,813.45,128.52510000000004,3018.493225
4795607,Cozy clean free wifi at chitlom bts,15270186,Gee,Parthum Wan,13.74374,100.544,Private room,1729,1,5,2022-12-12,0.05,8,362,2,2022,12,Monday,86.45,86.45,2,1901.9,190.19000000000003,14549.535000000002,181.86918750000004,1654.653,16.546530000000004,388.6057175000001
4810516,2BR condo/BTS On Nut/Wifi/Tesco,6482384,Emmie,Vadhana,13.70617,100.60217,Entire home/apt,1534,5,74,2022-12-18,0.78,1,297,14,2022,12,Sunday,5982.6,5982.6,2,1764.1,2751.996,13495.365,2631.596175,1534.7669999999998,239.423652,5623.015827
4270543,"2BR,200m from mrt,near Chatuchak",22079219,Phern,Huai Khwang,13.79977,100.575,Entire home/apt,617,30,54,2019-12-19,0.55,1,289,0,2019,12,Thursday,10180.5,10180.5,2,678.7,746.5700000000002,5192.055,713.9075625000002,590.469,64.95159000000001,1525.4291525000003
4272717,Loftel 22 Hostel : Private Twin Room - BKK,14496145,Saowaros,Samphanthawong,13.73325,100.51437,Private room,1000,1,28,2022-12-12,0.29,5,362,2,2022,12,Monday,290.0,290.0,2,1100.0,638.0,8415.0,610.0875,957.0,55.50599999999999,1303.5935000000002
4822178,Apartment near Kasetsart University,24831286,Kiat,Chatu Chak,13.84186,100.58884,Entire home/apt,800,30,17,2018-12-09,0.18,1,325,0,2018,12,Sunday,4320.0,4320.0,2,880.0000000000001,316.8,6732.000000000001,302.94000000000005,765.6000000000001,27.561600000000002,647.3016
5016431,Modern condo in Sathon/ Silom,12637466,David,Sathon,13.72033,100.5299,Entire home/apt,3587,1,12,2022-12-18,0.13,1,347,2,2022,12,Sunday,466.31,466.31,2,3945.7000000000003,1025.882,30184.605000000003,980.9996625000001,3432.759,89.25173400000001,2096.1333965000003
4825297,2 BR Apart near Bangkok Skytrain,24844970,Bertrand,Khlong Toei,13.70754,100.59274,Entire home/apt,1650,4,27,2018-12-23,0.28,1,173,0,2018,12,Sunday,1848.0000000000002,1848.0000000000002,2,1897.4999999999998,1062.6,14515.874999999996,1016.1112499999998,1650.8249999999998,92.4462,2171.1574499999997
4842227,Sukhumvit 500meters fromBTS UdomSuk,24810036,Chatchada,Phra Khanong,13.6823,100.60532,Entire home/apt,3500,2,148,2022-12-12,1.56,2,356,2,2022,12,Monday,10920.0,10920.0,2,3850.0000000000005,12012.000000000002,29452.500000000004,11486.475000000002,3349.5000000000005,1045.0440000000003,24543.519000000008
4857716,Good Day 6 Bunk Beds Dorm room B,7472382,Chatri,Ratchathewi,13.75191,100.53677,Shared room,416,1,41,2022-12-06,0.44,10,365,1,2022,12,Tuesday,183.04,183.04,2,457.6,402.68800000000005,3500.6400000000003,385.07040000000006,398.112,35.03385600000001,822.7922560000002
6033826,The Mustang Nero/No.1 Magic Dragon,30963587,Themustang,Khlong Toei,13.71174,100.5938,Hotel room,2286,1,393,2022-12-26,4.29,10,2,2,2022,12,Monday,9806.94,9806.94,2,2628.8999999999996,22555.961999999996,20111.085,21569.138662499998,2287.1429999999996,1962.3686939999998,46087.46935649999
5425967,A double room at Baan Ongkharak b&b - Dusit area,26459188,Supanda,Dusit,13.78963,100.51768,Private room,1100,1,42,2018-12-25,0.44,4,78,0,2018,12,Tuesday,484.0,484.0,2,1210.0,1064.8,9256.5,1018.215,1052.7,92.6376,2175.6526
5071615,Cozy 4 Bed Mixed Dorm@Sukhumvit road,22869250,Eve,Khlong Toei,13.72056,100.57021,Shared room,560,1,11,2017-12-17,0.13,7,1,0,2017,12,Sunday,72.8,72.8,2,644.0,167.44,4926.599999999999,160.1145,560.28,14.56728,342.12177999999994
5519229,5 Bdrm Garden Home in Heart of Bangkok,28623551,Joy&Kathy,Chatu Chak,13.81467,100.57826,Entire home/apt,6900,3,112,2022-12-17,1.31,1,139,2,2022,12,Saturday,27117.0,27117.0,2,7590.000000000001,19885.800000000003,58063.50000000001,19015.796250000003,6603.300000000001,1730.0646000000004,40631.66085
5538498,Airport Link+BTS Phayathai+Netflix+1 BR 38 SQM,2940438,Kinifrog,Ratchathewi,13.75977,100.53252,Entire home/apt,1500,28,110,2022-12-10,1.19,19,310,1,2022,12,Saturday,49980.0,49980.0,2,1650.0000000000002,3927.0000000000005,12622.500000000002,3755.1937500000004,1435.5000000000002,341.64900000000006,8023.842750000001
6116506,Room near Department of Consular,6647138,NiNew,Lak Si,13.89157,100.56258,Private room,850,1,6,2018-12-02,0.06,4,353,0,2018,12,Sunday,51.0,51.0,2,935.0000000000001,112.2,7152.750000000001,107.29125,813.45,9.7614,229.25265000000002
5164564,"Private room, 10 mins from BTS Onnut, WIFI",9219499,Wannee,Khlong Toei,13.70578,100.59575,Private room,866,1,1,2015-12-17,0.01,4,364,0,2015,12,Thursday,8.66,8.66,2,995.9,19.918,7618.635,19.0465875,866.433,1.732866,40.6974535
6171215,"Private rm, good location, high fl.",24777734,Paul,Bang Kapi,13.75138,100.61633,Entire home/apt,809,2,7,2022-12-16,0.1,6,344,1,2022,12,Friday,161.8,161.8,2,889.9000000000001,177.98000000000002,6807.735000000001,170.19337500000003,774.2130000000001,15.484260000000004,363.6576350000001
5584020,Just 500 meters to On-Nut BTS with nice view,14064567,Dana,Vadhana,13.71,100.60196,Entire home/apt,986,5,83,2022-12-14,0.94,3,277,21,2022,12,Wednesday,4634.2,4634.2,2,1133.8999999999999,2131.7319999999995,8674.335,2038.4687249999997,986.4929999999998,185.46068399999996,4355.6614089999985
5607585,38 sqm near BTS Prakhanong in City in Sukhuvit 48,12352306,Aoy,Khlong Toei,13.71161,100.59466,Entire home/apt,820,7,13,2022-12-13,0.14,1,112,3,2022,12,Tuesday,803.6,803.6000000000001,2,942.9999999999999,264.04,7213.949999999998,252.48824999999997,820.4099999999999,22.97148,539.49973
5185596,"Two bedrooms Bangkok River View,The Key, Sathorn.",1810415,Egidio,Bang Kho laen,13.69964,100.51653,Entire home/apt,1108,25,2,2021-12-06,0.04,3,149,0,2021,12,Monday,1108.0,1108.0,2,1218.8000000000002,97.50400000000002,9323.82,93.23819999999999,1060.3560000000002,8.482848000000002,199.22504800000002
5185732,Condo at the Nest on Ploenchit,21471808,Steven,Khlong Toei,13.7417,100.5515,Entire home/apt,1400,30,65,2022-12-19,0.68,1,80,4,2022,12,Monday,28560.000000000004,28560.000000000004,2,1609.9999999999998,2189.6,12316.499999999998,2093.805,1400.6999999999998,190.49519999999998,4473.9002
6305340,Charming 2 BDR near Emporium w view,13020066,Ome,Khlong Toei,13.72585,100.57189,Entire home/apt,2400,3,172,2022-12-07,1.86,3,316,10,2022,12,Wednesday,13392.0,13392.0,2,2760.0,10267.2,21114.0,9818.01,2401.2,893.2464000000001,20978.4564
6305445,SABYE BANGKOK -Samsen 6 - Old Town,32796483,Sabye Bangkok,Phra Nakhon,13.76404,100.5007,Private room,847,1,44,2022-12-02,0.48,7,362,1,2022,12,Friday,406.56,406.56,2,931.7,894.432,7127.505000000001,855.3006000000001,810.5790000000001,77.815584,1827.5481840000002
6312629,"Home in Bangkok -Sukhumvit, BKK",20267951,Noom,Phra Khanong,13.69042,100.61012,Entire home/apt,850,3,120,2022-12-26,1.37,1,138,10,2022,12,Monday,3493.5000000000005,3493.5,2,935.0000000000001,2561.9000000000005,7152.750000000001,2449.8168750000004,813.45,222.88530000000003,5234.602175000001
6329762,"Sabye Bangkok Deluxe King Bed Room, NO Breakfast",32796483,Sabye Bangkok,Phra Nakhon,13.76397,100.50081,Private room,1250,1,9,2022-12-07,0.1,7,364,1,2022,12,Wednesday,125.0,125.0,2,1375.0,275.0,10518.75,262.96875,1196.25,23.925000000000004,561.89375
6329774,Sabye Bangkok-Superior Twin bed Room,32796483,Sabye Bangkok,Phra Nakhon,13.76394,100.50153,Private room,871,1,27,2022-12-04,0.29,7,361,1,2022,12,Sunday,252.58999999999997,252.58999999999997,2,958.1,555.698,7329.464999999999,531.3862124999999,833.547,48.345726,1135.4299385
5675192,Private Studio Room ShortStay@BTS Phra Khanong,7919219,Kusalin,Khlong Toei,13.71419,100.59163,Entire home/apt,1311,2,14,2022-12-23,0.16,6,290,1,2022,12,Friday,419.52,419.52,2,1507.6499999999999,482.448,11533.5225,461.3409,1311.6554999999998,41.972975999999996,985.761876
6329896,Lazy @ Heart of Bangkok,16600088,Calvin,Bang Rak,13.72249,100.5285,Entire home/apt,957,30,246,2022-12-17,2.89,1,302,25,2022,12,Saturday,82971.90000000001,82971.9,2,1052.7,6084.606000000001,8053.155000000001,5818.404487500001,915.849,529.3607220000001,12432.371209500001
5678619,"1BR,Chaopraya RiversideApt,easy BTS",28846682,Pinwadee,Rat Burana,13.69105,100.48861,Private room,1050,3,1,2017-12-31,0.02,1,365,0,2017,12,Sunday,63.0,63.0,2,1155.0,46.2,8835.75,44.17875,1004.85,4.0194,94.39815
5234247,IDEO BLUCOVE SUKHUMVIT,27088958,Pensri,Bang Na,13.67915,100.60952,Private room,1300,90,1,2016-12-15,0.01,1,358,0,2016,12,Thursday,1170.0,1170.0,2,1430.0000000000002,28.600000000000005,10939.500000000002,27.348750000000006,1244.1000000000001,2.4882000000000004,58.43695000000001
5242192,"Comfy studio, 5 mins to BTS Udomsuk",15450556,Cindy,Bang Na,13.68132,100.61391,Entire home/apt,520,7,94,2022-12-22,0.98,18,76,7,2022,12,Thursday,3567.2,3567.2,2,572.0,1121.12,4375.8,1072.071,497.64,97.53744,2290.72844
5690915,Apartment in Sukhumvit Thonglo,28102263,Chadanuch(Bud),Vadhana,13.72467,100.57961,Entire home/apt,1662,3,113,2022-12-19,1.36,1,322,11,2022,12,Monday,6780.96,6780.960000000001,2,1911.3,5198.736,14621.445,4971.2913,1662.831,452.290032,10622.317332
5699883,City room 1 BR/ BTS Pleonchit,4135383,Nicha,Parthum Wan,13.73609,100.54967,Entire home/apt,1212,4,24,2022-12-02,0.28,1,306,12,2022,12,Friday,1357.44,1357.44,2,1333.2,746.5920000000001,10198.980000000001,713.9286000000002,1159.884,64.95350400000001,1525.4741040000004
5709620,"1BR-FREE Wifi,Pool,Gym@BTS Ari",688419,Paranee,Phaya Thai,13.77595,100.54304,Private room,1150,2,102,2022-12-05,1.1,1,147,25,2022,12,Monday,2530.0,2530.0,2,1265.0,2783.0,9677.25,2661.24375,1100.55,242.121,5686.36475
5303152,Here Hostel Bangkok/ 10-Bed Mixed Dormitory Room,23521099,Here Hostel,Phra Nakhon,13.75628,100.5026,Shared room,736,1,2,2015-12-16,0.02,6,356,0,2015,12,Wednesday,14.72,14.72,2,809.6,32.384,6193.4400000000005,30.967200000000002,704.352,2.817408,66.168608
5722198,Onnut BTS Station 2 Br 2 beds wifi,29243076,Anat,Phra Khanong,13.704064237988543,100.60085539938328,Entire home/apt,2281,2,23,2022-12-18,0.27,1,199,6,2022,12,Sunday,1231.74,1231.74,2,2509.1000000000004,1354.9140000000002,19194.615,1295.6365125000002,2182.9170000000004,117.87751800000004,2768.4280305000007
6416190,"MRT Samyan, private&cozy 1bedroom",33177161,Mint,Bang Rak,13.72909,100.52268,Entire home/apt,1400,6,22,2022-12-01,0.24,1,350,1,2022,12,Thursday,2016.0,2016.0,2,1540.0000000000002,739.2,11781.000000000002,706.8600000000001,1339.8000000000002,64.31040000000002,1510.3704000000002
6453645,"Sukhumvit road, Chill and relax",33702631,Faii,Phra Khanong,13.68418,100.60371,Private room,793,2,1,2017-12-25,0.02,1,355,0,2017,12,Monday,31.720000000000002,31.720000000000002,2,872.3000000000001,34.892,6673.095,33.365475,758.9010000000001,3.035604,71.293079
6485868,FloralShire Suvarnabhumi Airport,33894527,Wasin,Lat Krabang,13.71691,100.76588,Private room,560,1,38,2022-12-18,6.16,1,353,38,2022,12,Sunday,3449.6,3449.6,2,616.0,7589.12,4712.4,7257.096,535.92,660.2534400000001,15506.46944
5366718,☑Generous space Green and Quiet Heart of Bangkok,8214044,Evan From Sanctuary House,Sathon,13.72075,100.54692,Entire home/apt,1200,1,246,2022-12-14,2.62,8,350,11,2022,12,Wednesday,3144.0,3144.0,2,1320.0,6916.8,10098.0,6614.1900000000005,1148.4,601.7616,14132.751600000001
6489423,"★ Great Studio, Easy Walk To Pier & BTS Taksin ★",3346331,Bee,Sathon,13.71414,100.515,Entire home/apt,866,2,202,2022-12-17,2.2,7,318,12,2022,12,Saturday,3810.4,3810.4,2,952.6,4191.4400000000005,7287.389999999999,4008.0645,828.7620000000001,364.65528000000006,8564.159780000002
5775602,Garden Room Thai2 Suvarnabhumi,26397198,Suttinee,Lat Krabang,13.72218,100.72518,Entire home/apt,867,1,206,2022-12-02,2.6,4,324,14,2022,12,Friday,2254.2000000000003,2254.2000000000003,2,953.7,4959.240000000001,7295.805,4742.27325,829.719,431.45388,10132.96713
6506565,Family 8 beds room,30682777,Golden Mountain Hostel,Pom Prap Sattru Phai,13.75305,100.50612,Private room,3200,1,8,2019-12-29,0.1,9,330,0,2019,12,Sunday,320.0,320.0,2,3520.0000000000005,704.0000000000001,26928.000000000004,673.2000000000002,3062.4000000000005,61.248000000000026,1438.4480000000003
5816118,Baan Boon Homestay Near BTS (1st fl),28809954,Sani,Thon buri,13.71852,100.48453,Private room,976,2,29,2022-12-18,0.72,2,222,11,2022,12,Sunday,1405.44,1405.44,2,1073.6000000000001,1545.9840000000002,8213.04,1478.3472000000002,934.0320000000002,134.500608,3158.8318080000004
5838604,DOWNTOWN BANGKOK WALK 2 EMQUARTIER MALL/SUPER WIFI,30262097,Dr. Supot,Vadhana,13.73909,100.57251,Entire home/apt,2459,2,121,2022-12-17,1.32,15,134,15,2022,12,Saturday,6491.76,6491.76,2,2827.85,7465.524,21633.052499999998,7138.907324999999,2460.2295,649.500588,15253.931913
6768045,Teakwood red @ Steamy Location,1927968,Evan,Sathon,13.72062,100.54707,Entire home/apt,1086,1,253,2022-12-15,2.95,37,341,2,2022,12,Thursday,3203.7000000000003,3203.7000000000003,2,1194.6000000000001,7048.140000000001,9138.69,6739.783875000001,1039.3020000000001,613.1881800000002,14401.112055000003
6593282,Cozy 1 BR Apt in center near Lumphini Metro/PARK,15214203,Bee,Sathon,13.71957,100.54858,Entire home/apt,1500,28,28,2022-12-10,0.31,29,328,1,2022,12,Saturday,13020.0,13020.0,2,1650.0000000000002,1023.0000000000001,12622.500000000002,978.2437500000001,1435.5000000000002,89.00100000000002,2090.2447500000003
6788707,❂Citycenter☀Subway station☀Private Bathroom9Aircon,1927968,Evan,Sathon,13.72071,100.54712,Entire home/apt,1200,1,218,2022-12-14,2.55,37,345,2,2022,12,Wednesday,3060.0,3060.0,2,1320.0,6731.999999999999,10098.0,6437.474999999999,1148.4,585.6840000000001,13755.158999999998
6610084,Penthouse Apartment Near MRT Subway,1416261,Laong & Larry,Huai Khwang,13.76774,100.58609,Entire home/apt,972,1,1,2017-12-03,0.02,1,84,0,2017,12,Sunday,19.44,19.44,2,1069.2,42.768,8179.380000000001,40.89690000000001,930.2040000000001,3.720816,87.38571600000002
6616347,Baan Bunrapa,21310269,Ken,Phaya Thai,13.77842,100.54575,Private room,1039,1,13,2022-12-18,0.17,2,364,1,2022,12,Sunday,176.63000000000002,176.63000000000002,2,1142.9,388.58600000000007,8743.185,371.58536250000003,994.3230000000001,33.806982000000005,793.9783445
